hand_idx,p1_card,p2_card,p1_first_action,p1_actions,all_actions,reward_p1,cum_profit,pot_won,winner,ended_by,is_bluff,n_actions,agent_stack,opp_stack,opponent
4199,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3420.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4200,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3425.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4201,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3430.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4202,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3435.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4203,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3430.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4204,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3425.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4205,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3420.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4206,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3415.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4207,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3420.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4208,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3415.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4209,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3410.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4210,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3415.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4211,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3410.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4212,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3415.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4213,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3420.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4214,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3415.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4215,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3410.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4216,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3405.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4217,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3410.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4218,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3405.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4219,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3410.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4220,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3415.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4221,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3410.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4222,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3415.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4223,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3410.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4224,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3415.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4225,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3420.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4226,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3415.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4227,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3420.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4228,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3415.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4229,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3420.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4230,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3415.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4231,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3410.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4232,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3415.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4233,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3420.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4234,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3425.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4235,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3420.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4236,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3425.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4237,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3430.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4238,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3435.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4239,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3440.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4240,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3445.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4241,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3450.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4242,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3455.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4243,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3460.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4244,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3455.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4245,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3450.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4246,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3455.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4247,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3460.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4248,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3465.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4249,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3460.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4250,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3465.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4251,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3470.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4252,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3475.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4253,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3470.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4254,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3465.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4255,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3470.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4256,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3465.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4257,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3460.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4258,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3455.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4259,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3450.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4260,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3455.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4261,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3460.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4262,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3455.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4263,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3460.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4264,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3465.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4265,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3470.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4266,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3465.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4267,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3470.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4268,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3465.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4269,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3470.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4270,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3465.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4271,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3460.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4272,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3455.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4273,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3460.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4274,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3455.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4275,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3460.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4276,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3455.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4277,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3460.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4278,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3465.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4279,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3460.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4280,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3455.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4281,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3460.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4282,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3455.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4283,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3460.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4284,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3465.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4285,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3470.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4286,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3465.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4287,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3460.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4288,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3455.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4289,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3450.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4290,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3445.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4291,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3440.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4292,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3445.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4293,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3440.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4294,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3435.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4295,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3440.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4296,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3445.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4297,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3450.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4298,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3455.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4299,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3460.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4300,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3465.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4301,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3470.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4302,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3465.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4303,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3460.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4304,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3465.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4305,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3460.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4306,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3455.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4307,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3450.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4308,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3445.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4309,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3440.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4310,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3445.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4311,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3450.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4312,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3445.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4313,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3450.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4314,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3455.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4315,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3460.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4316,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3455.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4317,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3450.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4318,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3445.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4319,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3450.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4320,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3445.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4321,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3450.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4322,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3445.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4323,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3450.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4324,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3455.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4325,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3460.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4326,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3455.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4327,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3450.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4328,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3445.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4329,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3450.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4330,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3445.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4331,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3440.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4332,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3445.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4333,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3440.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4334,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3435.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4335,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3430.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4336,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3425.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4337,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3420.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4338,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3415.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4339,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3410.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4340,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3405.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4341,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3400.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4342,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3405.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4343,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3410.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4344,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3405.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4345,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3400.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4346,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3405.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4347,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3410.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4348,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3405.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4349,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3410.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4350,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3405.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4351,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3400.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4352,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3395.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4353,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3390.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4354,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3395.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4355,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3400.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4356,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3405.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4357,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3410.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4358,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3405.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4359,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3400.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4360,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3395.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4361,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3400.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4362,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3405.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4363,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3410.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4364,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3415.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4365,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3410.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4366,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3405.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4367,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3400.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4368,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3395.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4369,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3390.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4370,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3385.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4371,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3380.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4372,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3385.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4373,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3390.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4374,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3385.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4375,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3390.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4376,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3385.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4377,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3390.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4378,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3385.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4379,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3390.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4380,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3385.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4381,j,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3380.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4382,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3375.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4383,k,q,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3380.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4384,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3375.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4385,q,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3380.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
4386,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3375.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4387,j,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3370.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4388,q,k,check,['check'],"[('p1', 'check'), ('p2', 'check')]",-5.0,3365.0,10.0,p2,showdown,False,2,145.0,145.0,calling_station
4389,k,j,check,['check'],"[('p1', 'check'), ('p2', 'check')]",5.0,3370.0,10.0,p1,showdown,False,2,145.0,145.0,calling_station
